"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"746",24,12,21,17,14,14,9,8,38,429,16,NA,12,11,37,10,NA,11,12,14,18,14,13,29,19,30,15,38,21,15,26,9,15,9,17,13,25,12,22,15
"747",11,15,9,81,13,9,19,22,11,25,19,11,15,9,14,20,15,23,108,9,14,22,22,11,9,10,16,26,11,27,9,11,9,103,19,23,24,9,9,9
"748",8,17,9,28,140,57,11,8,17,22,28,10,18,17,6,27,11,12,16,31,21,10,10,13,8,9,17,83,14,13,13,12,12,11,9,19,151,28,11,24
"749",10,14,8,9,149,9,24,16,153,9,8,34,30,18,7,25,8,17,9,25,18,19,10,8,12,21,7,14,25,10,8,26,15,17,8,107,23,26,7,9
"750",22,11,54,39,15,12,19,19,53,38,12,17,33,18,11,14,14,12,25,17,11,14,24,19,18,10,9,27,12,14,17,13,14,12,19,12,20,18,19,13
"751",11,9,15,10,14,17,9,14,10,14,15,11,17,17,16,14,26,17,18,18,9,16,16,12,14,16,17,16,17,16,10,25,13,15,12,17,16,9,9,10
"752",14,53,10,13,18,9,13,17,7,14,18,16,14,17,11,8,17,16,9,11,18,10,15,16,18,10,12,14,11,9,8,16,11,266,56,9,266,15,16,17
"753",8,16,34,14,27,25,21,12,8,9,21,22,10,12,22,18,25,27,39,11,9,18,53,12,14,13,13,13,16,22,12,30,16,15,9,18,58,10,11,17
"754",11,66,44,43,8,9,13,47,10,14,70,10,11,47,18,14,44,8,11,18,11,31,8,7,13,11,29,10,15,17,13,19,17,11,11,8,14,16,14,18
"755",17,17,9,34,32,12,66,30,34,25,42,19,10,26,9,8,14,10,18,11,10,17,10,44,16,13,7,9,10,32,39,49,65,45,47,11,9,13,17,28
"756",24,10,14,11,9,9,19,11,18,9,9,9,11,10,11,21,15,9,18,11,22,13,59,45,17,22,18,14,10,11,7,9,18,23,9,21,21,10,15,17
"757",19,10,13,14,22,13,19,9,8,19,16,8,19,19,14,8,14,14,7,8,11,136,19,16,9,10,47,9,13,11,15,20,22,19,20,23,15,69,136,19
"758",14,10,11,13,13,11,9,12,11,9,13,7,9,11,10,12,10,13,12,10,13,14,12,13,12,9,12,12,27,10,10,12,13,10,26,12,12,10,10,11
"759",12,10,9,12,13,10,23,63,21,10,9,18,9,12,13,13,11,57,8,12,16,15,18,13,11,10,16,16,18,11,10,9,12,16,7,9,10,21,12,11
"760",14,15,236,12,10,10,11,9,8,32,11,111,9,9,9,8,17,10,27,13,10,8,14,15,20,18,21,10,9,8,24,224,8,7,13,21,8,38,10,15
"761",8,17,8,27,11,12,26,18,7,18,16,24,21,9,29,29,48,14,25,25,9,10,17,28,18,15,19,26,28,20,19,20,20,12,9,13,11,49,15,25
"762",11,12,15,22,9,13,16,9,13,9,16,9,18,12,15,9,10,10,9,10,13,16,13,14,12,10,18,18,13,13,18,15,11,9,8,10,12,7,38,41
"763",18,15,13,10,10,14,17,15,11,16,13,16,10,7,24,3,18,15,25,9,17,15,16,10,9,10,16,8,16,14,17,10,8,9,8,16,8,16,10,10
"764",11,21,14,30,10,80,30,10,12,16,39,14,9,13,16,8,9,19,17,11,24,13,79,193,14,31,27,10,18,11,14,31,200,13,54,20,17,12,11,10
"765",9,14,14,10,16,14,10,13,10,12,25,11,13,9,14,11,13,10,12,9,9,14,12,10,10,14,13,9,15,27,9,10,13,9,11,11,14,15,9,13
"766",29,14,28,12,48,12,44,9,10,12,10,19,20,12,11,16,15,28,15,19,11,16,29,15,10,15,11,9,9,12,9,13,14,28,16,12,20,18,14,26
"767",28,19,13,8,9,14,9,83,9,25,42,8,11,10,24,10,15,11,10,16,10,13,14,15,25,9,8,25,20,14,16,12,10,11,13,83,15,16,13,14
"768",7,12,14,12,28,10,8,10,11,12,8,12,14,9,41,12,16,53,15,8,14,40,15,52,15,12,12,14,11,12,9,21,11,8,14,34,13,9,13,11
"769",8,14,15,11,13,15,8,12,51,15,26,24,11,13,35,21,11,11,23,17,13,12,14,12,11,11,8,21,9,9,13,8,14,13,12,27,18,18,53,10
"770",17,15,9,18,12,16,13,16,9,9,35,8,13,9,17,9,16,13,35,8,11,13,12,14,8,12,20,15,12,13,19,15,9,13,9,10,8,12,9,15
"771",11,15,15,14,12,10,11,12,9,13,12,15,11,14,17,17,17,35,17,13,18,10,17,20,14,10,17,15,13,11,10,10,14,14,10,15,34,13,10,14
"772",9,12,10,17,14,8,23,16,46,14,9,11,14,46,8,19,12,14,21,13,14,12,7,12,13,10,9,13,22,26,19,22,18,11,28,24,16,12,11,12
"773",19,22,20,24,9,10,23,9,12,25,11,15,22,15,18,11,18,21,11,16,10,10,187,10,8,12,21,20,12,189,9,13,11,12,7,61,20,12,175,21
"774",21,20,29,17,13,25,13,42,14,17,16,10,10,6,14,17,45,12,8,18,18,16,9,9,14,18,9,10,11,9,16,8,12,12,26,13,23,10,15,10
"775",24,13,20,36,24,25,10,18,17,25,20,13,26,23,13,20,17,8,25,16,27,13,11,21,11,23,16,13,11,23,9,32,23,10,25,17,27,17,26,11
"776",17,23,52,16,16,15,16,11,16,24,9,12,8,12,20,17,9,15,8,10,9,14,11,42,13,22,12,10,18,12,66,13,10,18,9,25,21,24,68,24
"777",15,12,12,33,36,9,32,14,11,7,8,7,9,8,10,57,9,10,18,24,8,8,9,12,24,9,18,15,9,7,11,14,9,10,8,16,16,57,14,8
"778",12,10,18,11,15,8,16,15,12,9,16,19,20,15,13,15,9,10,11,13,9,8,15,10,12,24,20,10,10,12,14,13,20,10,9,13,19,35,8,33
"779",42,12,32,11,12,22,12,10,25,40,56,58,10,16,12,18,13,14,18,25,14,19,18,11,12,16,11,12,18,25,24,11,24,17,13,12,10,21,42,14
"780",15,10,25,9,12,12,16,16,42,13,26,10,40,9,13,60,9,26,27,21,11,7,29,11,14,13,13,19,11,12,7,34,15,59,10,11,26,9,11,17
"781",9,14,13,11,13,9,12,15,15,27,13,12,15,11,8,12,11,9,10,8,11,8,12,15,13,14,15,17,15,15,12,11,14,14,14,16,26,8,10,9
"782",11,10,NA,17,9,18,22,11,10,28,31,NA,14,8,10,20,28,15,69,21,18,13,26,14,14,13,11,12,11,29,11,11,12,23,19,9,7,12,25,16
"783",12,14,10,10,11,11,12,13,8,10,13,14,13,9,13,9,14,13,13,8,14,29,9,11,7,12,10,14,13,9,10,9,7,10,9,9,9,32,9,14
"784",13,16,11,15,11,26,9,12,11,8,13,15,14,9,14,12,11,11,12,13,12,13,7,14,24,9,16,11,14,8,9,13,11,11,10,8,13,9,8,16
"785",10,12,8,21,10,20,12,7,11,34,21,10,11,13,11,22,11,10,9,24,8,18,15,9,19,13,10,23,15,12,10,18,17,21,17,19,25,34,24,14
"786",13,20,11,NA,13,19,19,9,13,NA,9,16,9,62,10,12,13,8,17,17,9,14,13,NA,9,13,11,94,17,17,8,40,11,13,34,7,12,NA,10,14
"787",25,24,8,43,13,14,18,15,39,9,10,11,19,9,10,20,8,14,19,10,11,11,11,11,16,16,10,23,14,20,8,11,22,15,13,10,10,9,6,11
"788",13,19,19,15,19,18,19,39,21,15,12,16,9,20,11,12,22,18,38,13,9,20,13,15,23,16,10,22,12,13,19,11,16,11,11,15,20,7,20,13
"789",9,10,12,11,8,16,14,11,9,15,10,10,16,12,11,15,9,31,15,14,9,15,9,17,9,13,11,15,18,17,10,9,8,11,9,10,18,31,9,11
"790",11,21,18,9,10,9,19,32,21,13,9,11,24,12,10,8,19,38,18,18,11,18,23,8,9,13,21,15,11,15,21,10,19,9,11,11,11,11,13,16
"791",16,20,17,13,18,14,11,11,8,14,10,11,14,14,15,44,18,15,10,20,9,17,15,18,13,17,12,12,40,19,15,17,11,11,17,13,11,16,13,14
"792",16,14,15,16,15,10,16,11,15,9,10,31,12,12,11,17,33,8,15,13,9,17,13,10,12,15,9,14,9,16,13,12,15,16,13,11,15,11,17,16
"793",12,13,17,12,22,10,13,12,18,26,19,17,18,15,16,13,12,12,12,17,11,23,9,21,10,106,29,9,25,15,16,93,9,10,19,10,10,16,15,10
"794",10,9,14,25,13,12,10,12,23,14,11,15,18,9,13,18,8,16,15,59,18,11,10,10,10,10,10,11,11,88,10,10,88,15,12,37,10,14,20,15
"795",11,15,14,16,16,14,10,9,14,10,10,15,19,14,15,8,17,14,13,10,29,16,13,12,9,14,16,15,17,13,11,13,12,15,17,34,17,14,8,10
"796",14,11,12,14,17,12,35,82,12,10,18,17,12,15,11,42,9,17,10,25,24,13,14,15,11,44,16,13,77,13,41,11,15,10,13,10,16,15,16,13
"797",14,9,12,19,36,9,11,15,14,28,15,10,10,13,10,8,13,8,8,12,13,13,14,13,16,15,15,9,15,13,17,9,11,12,16,14,12,14,10,14
"798",11,21,9,19,9,22,22,20,10,19,11,13,15,20,11,17,23,13,19,19,65,10,50,18,20,12,18,11,15,23,10,21,18,9,22,13,18,16,13,9
"799",11,11,9,9,13,9,9,14,17,17,9,9,10,120,24,17,24,14,17,125,69,10,8,12,9,13,17,9,10,10,10,11,28,12,11,11,10,11,11,9
"800",24,13,13,12,17,21,13,16,15,25,16,15,14,20,19,7,7,29,13,9,17,15,13,14,16,12,16,9,19,13,14,16,20,15,14,12,34,12,11,14
"801",10,15,14,14,16,11,16,16,9,16,8,9,8,16,15,9,14,14,17,17,15,17,17,14,11,12,14,16,14,10,10,16,27,16,9,14,10,13,21,15
"802",8,23,14,25,38,22,19,23,9,25,12,19,15,22,24,9,28,21,6,13,15,8,23,24,12,10,9,23,10,18,19,11,25,11,20,13,9,24,38,24
"803",16,16,12,18,13,32,65,14,11,25,13,67,10,13,15,9,14,15,11,7,43,10,42,9,11,7,11,14,14,12,11,18,8,11,14,16,13,7,11,11
"804",45,17,27,24,16,44,13,9,11,12,9,13,13,22,9,13,24,21,23,10,10,14,24,14,12,11,22,8,13,16,10,11,23,9,15,8,18,9,19,22
"805",11,12,11,10,14,10,18,50,25,12,26,9,9,15,28,11,10,51,10,19,24,30,9,10,11,9,17,17,13,9,11,19,13,11,11,8,12,27,13,27
"806",8,43,9,18,11,20,16,11,15,17,20,14,14,11,11,19,22,8,13,22,9,26,11,13,9,9,13,10,10,13,14,9,16,10,22,11,42,17,10,13
"807",15,15,16,10,20,9,12,12,11,15,15,13,36,68,18,16,24,23,14,32,22,14,76,15,12,10,16,13,9,16,13,14,8,18,16,11,16,49,63,7
"808",9,45,10,13,14,53,54,13,17,46,7,13,12,13,17,15,9,16,10,20,16,10,19,18,10,17,8,11,11,17,17,12,16,43,12,15,9,8,10,18
"809",11,17,13,18,27,19,12,24,14,9,NA,8,16,10,25,120,13,43,9,10,10,14,20,14,14,15,8,10,15,20,10,10,14,16,12,17,10,38,12,348
"810",12,13,14,22,22,11,13,15,20,9,10,15,18,12,10,14,10,18,17,47,11,17,12,11,11,10,12,17,20,46,8,17,13,12,13,18,11,10,17,14
"811",11,17,16,18,12,10,13,11,14,14,33,19,13,15,13,18,13,18,19,17,13,34,15,12,9,18,13,18,21,15,19,11,14,14,17,16,17,12,10,9
"812",16,12,18,9,7,11,20,10,9,10,15,26,11,13,39,8,10,10,12,11,15,8,25,13,9,12,22,8,9,11,17,11,13,14,10,41,27,14,11,16
"813",17,30,11,12,12,60,10,14,14,20,12,55,18,13,24,18,28,35,18,16,27,11,11,14,18,10,10,12,22,29,15,18,14,12,10,12,22,2,14,23
"814",17,29,32,12,10,12,22,11,15,16,NA,17,16,10,14,14,9,28,9,8,19,9,22,15,10,17,14,20,18,8,15,11,18,21,23,26,11,12,16,70
"815",13,11,14,28,8,9,14,9,11,16,12,10,11,15,10,12,7,15,95,9,17,18,100,12,21,16,11,11,8,10,12,23,11,9,9,15,22,11,11,82
"816",11,27,21,10,21,13,30,11,9,NA,14,11,28,14,9,70,11,9,12,23,12,13,22,13,14,10,8,11,14,17,19,30,NA,488,31,13,12,10,11,18
"817",11,22,16,17,10,15,16,36,15,18,11,16,17,24,17,12,10,10,16,110,12,10,12,14,16,14,8,337,10,8,69,11,29,10,10,9,10,341,14,14
"818",14,16,11,13,20,24,9,18,28,17,20,25,17,25,13,21,15,7,19,41,24,27,10,15,14,9,24,12,10,40,14,13,7,24,27,16,18,8,13,15
"819",9,13,11,15,17,10,18,10,13,14,9,11,79,9,11,9,11,8,115,15,11,14,8,11,13,12,16,13,14,16,15,12,12,15,13,10,15,17,14,19
"820",11,10,11,16,10,10,46,9,17,13,19,10,8,11,12,11,11,10,13,20,11,13,16,10,18,12,8,12,10,15,14,9,19,13,13,11,19,10,13,41
"821",15,17,18,14,13,13,14,7,17,8,12,13,15,13,17,11,8,17,12,8,11,17,18,9,8,9,13,33,9,13,13,10,35,9,10,9,18,10,8,17
"822",27,25,11,20,14,26,25,42,12,16,10,10,15,12,13,13,26,19,11,15,11,16,14,9,10,16,25,13,29,7,9,10,19,12,13,8,19,11,16,12
"823",15,8,24,9,9,11,9,9,11,6,60,14,15,19,14,16,17,16,8,18,21,11,17,18,15,19,41,9,13,13,10,23,19,14,9,15,11,15,53,16
"824",21,8,16,26,48,9,10,8,27,14,15,10,15,24,13,10,10,14,16,16,11,24,24,16,24,17,9,18,14,11,47,8,13,11,23,8,12,25,9,19
"825",14,20,14,11,42,11,11,13,35,10,25,11,12,26,10,13,13,12,26,12,16,10,10,13,14,11,42,13,14,11,28,16,7,29,11,14,13,16,8,8
"826",133,18,15,35,12,NA,10,14,11,15,16,16,13,14,37,19,34,16,91,16,26,10,10,NA,17,37,18,12,17,18,14,12,13,12,16,9,13,19,10,11
"827",12,52,8,14,43,8,24,35,10,27,14,14,8,12,11,7,8,11,10,14,16,17,15,11,27,19,81,77,12,24,16,19,17,33,14,9,20,13,11,13
"828",10,14,8,95,9,16,12,8,18,11,407,201,9,12,7,10,15,11,7,24,15,10,13,12,20,366,8,12,31,9,8,11,12,10,339,11,8,10,11,9
"829",9,9,15,11,11,9,13,11,10,15,13,9,16,12,9,12,12,10,11,8,13,23,17,14,18,13,13,14,13,12,16,10,37,14,12,35,12,13,18,16
"830",19,18,14,16,15,10,15,63,7,14,9,10,15,21,23,12,10,92,18,19,18,93,23,17,11,18,14,13,21,19,16,11,21,20,14,13,11,25,18,13
"831",12,13,18,18,11,6,19,18,8,92,95,10,18,37,8,80,83,25,16,10,25,34,10,10,7,34,56,9,12,8,9,14,40,13,21,13,10,11,16,19
"832",17,15,17,22,22,NA,13,9,10,14,12,33,13,16,12,46,10,14,16,13,15,12,22,10,16,9,NA,24,14,6,26,13,16,9,11,11,14,19,16,16
"833",14,9,50,14,14,12,10,14,11,9,10,14,15,15,18,10,49,10,38,8,30,13,13,9,14,9,11,10,10,11,8,11,12,11,11,10,11,12,16,10
"834",12,10,13,15,16,14,8,11,9,13,11,11,12,10,10,121,11,14,16,10,82,14,11,10,9,18,12,12,15,11,13,9,129,10,10,7,13,12,11,7
"835",15,9,16,19,28,14,11,13,36,18,22,19,21,12,18,9,10,34,13,10,8,10,27,9,22,14,16,9,12,13,8,13,24,11,13,9,10,14,12,13
"836",15,23,10,26,9,17,11,10,28,71,21,11,15,7,13,27,15,13,10,22,14,9,13,20,10,25,11,15,23,64,8,19,22,12,11,19,10,13,12,25
"837",11,11,7,9,14,19,16,12,67,10,39,40,58,15,31,24,12,12,10,12,12,37,10,13,31,45,13,10,77,7,12,11,14,10,13,18,11,11,14,14
"838",27,17,19,29,27,17,16,13,10,13,15,12,11,35,23,13,38,54,13,15,12,20,19,20,13,20,10,20,16,28,45,11,12,14,14,16,10,14,52,11
"839",12,22,15,157,15,25,8,10,9,17,12,19,17,10,28,18,19,10,7,18,10,18,9,20,10,14,21,21,19,20,20,169,10,12,15,9,22,19,186,13
"840",10,20,12,9,9,14,13,11,18,9,11,8,14,15,13,8,17,10,25,12,12,10,13,11,25,15,127,12,195,21,8,44,15,14,16,18,61,189,14,51
"841",15,15,11,9,11,32,10,10,16,12,13,12,9,11,13,7,13,12,9,9,11,14,15,10,11,35,15,13,15,10,10,14,16,15,9,12,15,8,10,16
"842",13,27,17,28,10,61,25,26,14,17,9,19,7,29,8,14,19,13,12,11,31,28,84,10,76,28,10,6,28,12,13,16,14,33,21,16,24,25,16,12
"843",12,11,13,19,11,18,22,11,9,9,12,38,9,10,10,10,9,14,8,29,9,15,10,10,10,10,10,12,9,9,10,8,18,9,10,10,9,9,9,39
"844",9,13,21,12,9,56,12,10,9,9,12,17,22,11,10,12,15,15,10,9,10,9,9,9,12,11,12,9,10,13,61,11,9,17,11,23,12,19,10,11
"845",21,10,25,11,9,28,25,12,9,8,9,10,13,17,10,33,24,9,9,16,12,12,29,10,10,23,16,10,25,16,16,9,41,9,9,17,11,22,24,19
"846",9,10,9,9,8,12,9,7,9,10,9,10,11,10,9,11,12,11,13,10,9,13,12,9,20,8,11,21,13,10,13,12,12,13,11,11,13,10,9,11
"847",22,14,21,17,8,15,16,16,12,70,10,10,12,28,21,14,21,7,66,21,13,15,10,12,13,15,12,11,17,10,12,17,8,14,16,9,8,17,10,12
"848",14,263,28,17,12,14,11,11,18,15,29,16,24,33,17,12,9,13,117,10,11,28,27,10,9,249,10,13,51,13,7,13,19,11,11,99,10,10,14,25
"849",19,8,15,15,10,55,17,20,9,15,18,8,86,33,10,16,20,14,16,8,18,11,19,14,78,9,19,9,14,34,59,7,8,16,8,10,12,12,12,12
"850",11,16,15,20,9,8,22,8,17,34,9,9,11,8,11,8,12,52,18,15,9,19,22,14,49,11,10,9,10,14,21,12,43,18,8,10,9,11,9,15
"851",9,8,10,7,12,11,13,11,15,10,24,17,8,10,9,8,9,21,42,12,14,25,15,13,8,12,16,9,9,14,10,23,18,10,9,40,20,20,10,11
"852",9,13,17,10,9,20,10,12,10,12,9,10,10,12,14,13,10,16,12,16,16,23,14,14,13,11,16,31,15,14,11,14,12,19,34,12,10,15,11,15
"853",16,22,12,13,16,13,16,9,69,7,16,12,8,8,9,16,19,17,9,16,17,18,11,13,8,70,9,17,62,11,14,9,7,16,19,9,19,9,11,11
"854",18,11,15,19,35,12,10,19,15,12,18,13,9,17,11,10,9,17,23,12,12,10,11,14,15,10,18,14,16,13,10,19,16,43,10,11,26,20,9,8
"855",9,12,9,9,12,11,10,15,14,13,13,10,10,11,9,25,12,14,12,11,9,8,9,13,9,13,9,10,11,16,25,6,13,13,11,14,11,15,9,15
"856",44,10,20,16,16,11,20,11,10,14,15,13,12,8,17,22,17,18,10,15,21,8,15,12,17,21,21,12,8,10,12,12,19,14,7,13,22,18,42,8
"857",9,11,24,27,12,15,13,13,10,8,35,7,9,9,14,9,45,9,39,14,9,31,42,11,11,17,21,9,12,26,28,19,20,9,12,14,28,16,18,13
"858",13,15,19,16,35,10,12,9,14,16,9,7,12,70,28,12,11,10,8,9,9,10,13,9,8,49,11,15,19,15,9,9,15,16,16,9,48,12,10,15
"859",15,9,14,14,14,13,19,10,9,19,13,12,10,18,17,10,17,10,19,14,19,8,12,15,13,14,16,38,14,16,9,13,14,14,9,16,12,34,17,14
"860",23,20,47,8,17,28,24,11,23,10,13,11,20,14,19,42,10,9,21,10,20,23,12,13,12,25,11,2,11,24,11,10,14,11,12,18,8,11,12,11
"861",9,17,27,12,26,17,9,58,10,106,7,11,8,8,52,13,87,9,19,28,13,16,10,9,15,10,11,20,101,18,7,8,12,13,13,14,9,12,9,44
"862",10,9,12,35,17,19,19,14,13,23,15,14,65,10,20,19,18,17,10,13,28,16,11,13,16,28,18,61,14,14,14,20,11,17,18,17,12,17,14,16
"863",10,207,193,11,16,18,7,13,11,12,12,16,9,8,19,16,10,67,9,27,16,14,207,10,23,14,16,13,15,10,10,14,12,9,9,10,16,19,14,17
"864",15,10,32,18,12,18,10,14,11,17,13,15,14,11,15,11,12,15,15,9,17,16,15,9,10,16,11,11,19,10,11,36,12,10,14,16,11,11,12,16
"865",17,18,16,11,16,10,19,60,13,16,12,15,12,11,15,NA,NA,10,16,18,9,11,16,26,7,17,12,25,22,16,12,17,11,16,14,20,15,11,10,11
"866",12,9,13,13,14,11,12,13,14,15,17,11,11,13,12,11,13,11,11,12,28,13,15,12,11,13,27,15,11,12,16,10,14,10,13,12,9,11,14,10
"867",19,100,12,25,10,10,9,10,27,168,30,25,8,9,15,40,9,33,157,8,171,17,11,10,52,12,19,23,18,11,18,25,11,15,19,17,24,18,9,9
"868",13,13,10,8,14,10,8,11,13,14,15,15,16,9,13,13,14,14,11,14,5,14,15,13,10,15,12,25,11,14,25,14,16,12,10,15,10,15,13,12
"869",15,12,18,13,10,12,39,15,24,11,9,16,21,9,9,8,23,10,10,12,14,9,19,11,25,17,25,40,12,18,12,13,23,24,10,25,8,17,14,15
"870",25,11,12,10,17,20,9,9,10,22,13,21,10,19,8,17,15,12,18,47,22,15,20,21,15,23,8,11,13,14,9,23,9,27,49,21,17,22,12,9
"871",16,25,14,11,8,10,9,41,13,9,17,108,15,16,7,9,204,20,273,21,13,12,9,16,17,25,21,24,46,10,21,9,21,20,16,16,8,266,10,27
"872",10,12,21,32,12,40,56,26,15,41,20,11,17,11,11,10,8,19,10,11,34,16,22,8,13,10,32,7,13,11,31,11,10,20,18,11,55,43,16,9
"873",13,18,15,29,17,11,11,18,11,31,10,19,11,28,12,9,9,17,22,11,30,13,21,12,33,26,27,15,28,17,17,14,41,10,10,15,8,8,27,29
"874",14,11,8,12,17,3,64,11,13,12,146,18,13,12,22,9,13,14,8,9,9,14,10,8,10,14,13,13,18,16,8,9,23,NA,20,12,14,9,12,NA
"875",13,10,12,15,18,15,14,14,12,19,18,13,14,77,15,10,21,9,52,15,11,8,15,11,79,17,11,8,19,11,14,24,12,19,10,8,14,18,18,14
"876",10,11,11,45,13,26,9,27,28,20,12,14,10,23,29,24,10,44,28,15,28,14,13,11,19,14,26,13,25,26,13,26,26,15,17,16,12,11,14,14
"877",14,10,11,14,14,11,11,7,21,8,16,14,7,24,5,18,17,12,38,10,12,18,14,25,18,10,11,18,29,14,30,9,9,17,9,20,10,20,10,7
"878",15,19,9,10,11,9,8,30,69,13,25,17,13,14,67,19,23,20,60,9,19,16,51,21,18,15,19,20,23,23,9,11,13,9,17,10,19,32,23,17
"879",16,10,9,10,15,10,10,9,74,13,9,13,16,9,10,13,11,8,21,9,29,11,16,11,12,14,9,11,12,11,9,13,11,9,12,12,15,15,12,59
"880",10,13,20,19,18,18,15,11,15,10,12,21,14,11,10,16,12,9,21,13,10,25,20,14,22,63,16,11,36,21,61,14,12,9,9,11,40,27,24,16
"881",9,19,11,11,14,16,11,29,22,9,17,31,13,12,14,10,44,11,13,8,8,28,19,11,9,9,30,16,17,10,27,25,14,31,16,31,48,8,10,9
"882",14,19,16,10,11,13,19,20,10,15,47,17,19,11,10,15,46,9,17,11,23,10,6,9,8,8,26,21,14,10,14,16,15,9,13,15,17,10,15,11
"883",30,15,12,10,9,12,9,43,15,6,64,15,13,11,22,17,33,10,15,66,15,38,35,9,33,20,28,33,15,13,13,9,8,16,11,10,11,12,16,15
"884",11,8,17,12,15,13,17,14,18,9,98,10,20,17,11,9,11,6,8,10,11,13,9,14,20,9,108,107,18,12,9,10,17,7,9,11,17,15,18,16
"885",40,8,13,8,8,9,12,22,9,7,25,21,9,8,7,14,15,11,15,12,25,10,11,40,9,10,7,9,11,7,9,11,18,14,8,9,17,23,10,11
"886",14,8,14,83,17,19,11,23,55,11,21,22,27,19,15,14,8,17,22,16,11,17,11,8,18,11,21,15,8,23,21,13,19,21,85,23,10,14,22,17
"887",15,12,14,34,12,9,16,14,19,12,21,9,15,14,17,12,18,31,10,16,10,9,12,16,15,16,12,16,18,15,17,14,19,7,15,11,15,20,20,11
"888",20,13,26,24,8,17,15,26,20,9,259,9,26,16,10,18,12,12,59,25,12,9,8,17,14,15,9,10,13,24,12,48,12,17,22,9,13,14,260,28
"889",19,19,19,6,10,16,9,15,8,10,20,18,11,15,13,19,11,12,17,8,18,18,21,16,16,19,20,22,11,12,11,21,13,18,15,13,13,34,31,12
"890",8,11,10,15,21,10,18,19,14,85,29,19,13,10,13,80,8,6,13,16,18,12,8,10,14,70,20,15,3,17,15,10,14,14,69,16,16,17,23,12
"891",12,11,9,20,14,12,17,10,10,23,NA,20,20,9,14,18,21,9,23,18,17,9,19,25,10,15,21,14,11,NA,10,12,12,11,NA,16,10,24,17,23
"892",15,13,18,13,11,9,17,14,14,10,11,15,8,17,19,19,12,19,19,13,8,21,10,14,10,12,27,7,9,20,18,14,9,17,18,13,53,43,14,20
"893",11,14,15,28,12,10,22,16,12,14,9,10,18,24,15,10,25,10,11,9,11,23,12,19,10,26,12,10,12,51,24,14,17,9,13,14,19,21,58,23
"894",13,18,8,16,19,10,38,10,19,17,13,17,10,21,9,17,8,7,19,37,20,12,20,12,17,23,17,20,19,11,16,9,16,18,20,19,11,10,19,9
"895",11,21,10,18,18,34,20,18,16,15,10,19,10,19,10,16,17,13,15,8,13,15,9,10,12,20,10,16,16,16,26,9,16,19,18,11,12,12,17,19
"896",11,12,10,13,21,25,18,13,15,11,29,23,14,101,12,19,10,9,20,13,12,40,17,12,16,9,45,9,8,10,7,10,42,30,16,103,9,18,29,10
"897",9,17,12,10,15,20,294,15,18,298,17,19,16,15,10,18,11,12,15,17,9,17,12,11,16,18,37,19,16,10,19,19,13,15,10,9,18,18,19,18
"898",9,57,12,12,154,13,11,12,16,18,40,22,17,14,16,25,31,17,18,25,11,18,15,20,11,25,20,18,150,17,58,23,16,9,14,10,17,65,10,15
"899",12,19,21,18,17,9,17,16,17,16,15,82,11,15,10,14,18,10,19,10,18,17,16,11,10,10,16,20,9,18,15,21,14,13,11,24,58,85,18,15
"900",10,11,10,12,16,14,13,10,11,8,11,10,17,10,11,10,13,58,10,9,16,9,13,11,56,12,15,11,8,10,12,13,11,10,12,9,11,10,16,9
"901",16,10,11,64,19,17,18,10,15,8,21,9,44,24,24,14,24,68,19,15,14,24,18,12,16,15,6,22,12,8,27,23,10,7,25,19,14,12,10,22
"902",8,20,10,36,22,12,11,11,9,8,15,16,11,11,8,10,17,8,21,8,36,12,10,9,7,17,14,12,12,8,13,14,19,13,8,10,14,9,12,7
"903",18,8,15,13,18,32,16,14,8,18,18,15,19,11,16,20,10,14,15,11,15,15,19,17,8,18,10,7,21,16,22,10,20,10,33,18,16,8,11,18
"904",21,12,26,16,18,23,17,12,28,18,17,23,14,20,10,39,18,10,10,10,13,14,23,54,31,12,53,15,16,7,12,15,11,18,20,9,11,9,23,9
"905",8,8,8,13,9,13,13,11,11,17,9,9,10,9,9,57,11,8,14,12,11,9,18,11,12,11,11,11,9,10,58,9,13,13,40,17,8,12,12,9
"906",45,30,9,7,14,9,9,13,18,18,12,11,13,46,10,9,8,22,12,31,12,12,12,19,21,20,9,14,9,11,20,9,10,9,23,8,13,10,27,8
"907",20,19,16,33,28,17,19,17,11,22,22,20,14,11,13,20,11,16,13,10,11,24,45,16,10,12,43,17,24,30,12,8,19,24,7,18,17,13,22,10
"908",8,28,14,17,10,18,20,11,9,18,14,18,15,29,19,9,10,16,17,13,11,11,12,12,10,9,12,16,13,10,14,10,19,15,17,14,16,16,14,8
"909",10,8,21,16,39,21,13,17,13,12,8,89,33,18,11,14,14,36,11,20,21,9,20,8,94,23,13,19,22,11,26,15,17,18,11,20,17,16,9,17
"910",9,9,18,13,22,9,52,14,7,8,13,14,10,9,19,15,10,13,10,36,19,7,10,13,9,10,11,12,51,18,16,13,9,16,8,10,9,7,11,14
"911",35,16,12,14,24,19,18,8,16,9,71,20,8,17,11,8,20,10,21,12,10,12,9,10,9,12,78,13,15,11,11,14,25,10,11,20,10,12,11,9
