"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"650",18,13,14,7,61,20,22,16,18,17,13,9,NA,16,12,45,18,131,16,19,NA,91,9,NA,11,15,10,10,25,23,15,17,11,18,13,25,489,9,40,11,9,22,13,17,17,13,18,14,17,14
"651",10,13,NA,30,59,15,8,14,11,17,34,10,20,52,11,22,20,41,90,14,10,488,15,13,12,11,15,12,17,22,20,15,29,10,15,15,25,28,9,15,15,14,8,17,38,14,19,12,NA,11
"652",13,50,22,14,14,20,NA,NA,24,14,16,12,10,11,9,10,10,9,9,18,32,9,18,NA,14,9,16,10,9,17,14,10,13,14,11,14,14,9,9,23,15,14,41,35,10,10,15,10,373,9
"653",16,23,45,7,24,26,NA,9,11,17,33,29,15,18,26,138,23,21,14,8,17,NA,33,28,11,NA,12,10,11,26,17,15,18,NA,11,NA,14,11,16,17,31,18,19,11,40,17,17,11,15,17
"654",9,10,22,8,286,14,454,9,22,13,12,233,12,19,11,17,12,9,14,12,12,12,128,289,15,17,17,12,20,12,27,20,19,14,17,12,11,10,13,45,8,12,14,289,38,21,21,27,9,15
"655",9,19,43,15,17,94,20,10,11,16,13,11,13,15,12,30,7,10,9,10,21,30,10,243,14,29,12,13,10,10,15,13,18,12,26,42,11,9,98,21,21,64,16,432,15,474,10,15,13,25
"656",24,13,27,12,16,12,12,9,16,15,13,12,8,10,13,11,17,24,16,21,16,10,63,8,11,7,16,8,12,18,174,9,7,12,10,8,22,212,174,13,20,19,15,55,19,8,17,11,12,29
"657",72,13,483,43,14,21,17,29,15,10,54,12,26,11,10,12,136,11,11,17,57,86,19,12,12,10,10,17,23,10,117,105,11,482,22,10,23,22,123,12,45,13,84,26,34,18,23,8,11,17
"658",9,10,26,28,111,11,60,22,11,10,18,14,16,51,17,424,12,25,11,421,11,419,14,11,15,42,14,16,18,12,10,15,25,23,12,16,15,24,10,32,42,15,17,34,14,9,15,12,11,8
"659",24,11,19,9,19,368,465,29,10,11,19,19,7,10,12,11,13,8,44,11,10,9,28,7,14,17,8,447,18,13,7,280,10,11,10,9,8,15,13,17,11,393,12,37,96,16,28,18,11,27
"660",19,27,13,9,14,11,44,226,25,8,15,217,17,21,12,8,12,192,12,170,26,20,9,24,11,10,11,18,25,43,27,10,64,11,13,21,112,8,13,11,9,12,74,10,37,16,36,11,18,20
"661",19,20,39,28,11,19,84,83,23,13,7,35,20,8,15,29,56,13,20,NA,13,16,10,8,11,62,39,23,13,8,11,20,44,14,16,20,10,132,11,12,22,36,19,36,12,17,43,NA,57,15
"662",25,27,10,290,9,18,10,13,12,10,18,37,10,11,16,6,398,16,13,15,10,21,16,13,18,12,15,12,15,17,44,10,8,13,56,13,12,17,30,12,11,293,11,295,22,14,44,398,10,26
"663",18,14,19,18,15,4,10,14,34,16,13,25,28,28,31,8,12,11,NA,9,22,NA,20,12,21,9,20,24,19,14,15,13,12,17,17,14,12,14,15,8,11,7,30,16,14,11,129,10,21,15
"664",29,18,17,9,25,12,13,10,13,12,13,10,13,11,13,251,32,22,11,27,15,61,12,10,10,14,13,14,8,486,11,243,15,13,21,9,24,11,21,14,42,455,53,18,24,13,39,28,18,9
"665",54,10,14,20,27,16,12,18,20,13,15,10,46,9,57,28,68,28,14,10,22,32,16,26,13,26,28,9,13,19,40,21,47,19,20,13,7,18,14,32,10,23,29,16,29,21,7,16,62,10
"666",30,52,38,23,13,9,11,25,69,19,13,10,10,193,21,38,13,15,30,13,18,10,14,10,14,11,21,14,15,10,25,13,104,20,11,12,17,9,20,9,30,65,55,187,26,27,11,10,14,16
"667",12,11,9,15,10,16,36,30,79,27,21,NA,10,22,27,9,13,16,11,9,14,48,41,13,22,11,NA,10,NA,10,13,12,28,33,22,14,334,35,15,23,13,20,25,37,7,13,14,12,16,11
"668",12,121,16,14,12,13,49,12,14,13,11,11,9,14,17,15,22,13,13,11,7,15,7,11,9,25,9,13,13,158,36,24,10,13,49,9,7,14,9,16,155,13,11,9,28,7,9,12,26,121
"669",36,19,66,24,20,8,10,12,14,8,14,14,8,23,8,13,10,10,71,35,10,23,NA,14,NA,24,27,50,17,121,18,15,11,NA,13,12,62,12,14,17,11,11,136,16,21,40,10,9,8,7
"670",26,NA,NA,18,NA,17,17,NA,NA,10,NA,NA,NA,9,11,NA,NA,NA,9,52,10,141,24,NA,NA,13,24,NA,NA,10,16,13,NA,6,13,NA,12,NA,32,NA,26,NA,87,11,NA,NA,17,11,NA,52
"671",NA,8,NA,12,22,18,297,17,11,15,7,491,290,16,34,21,19,12,NA,10,10,30,NA,11,21,9,10,18,14,18,7,8,16,47,19,9,7,10,10,12,87,9,37,19,22,9,17,17,28,11
"672",7,66,19,17,9,8,25,14,8,27,13,323,12,14,75,10,12,11,66,12,42,12,17,11,27,11,8,13,18,22,9,9,11,17,15,32,13,9,12,9,399,11,16,23,11,15,12,9,16,12
"673",12,13,7,15,124,8,19,8,14,15,11,18,12,34,58,20,8,18,41,44,29,13,22,24,12,13,12,29,10,13,124,12,22,12,16,57,12,12,21,8,11,10,9,13,34,16,21,18,17,17
"674",14,14,50,16,13,36,46,59,9,91,180,22,11,20,30,11,23,18,45,6,10,15,43,73,167,24,10,13,22,13,11,9,31,9,22,167,19,20,144,22,12,14,11,16,21,61,27,12,9,7
"675",29,12,NA,35,15,27,NA,38,12,9,25,71,NA,8,28,30,16,66,16,7,16,12,NA,22,17,34,11,22,13,12,13,13,17,12,72,18,8,34,139,11,252,10,36,45,11,16,9,26,14,17
"676",7,9,15,14,14,13,8,10,10,10,9,NA,38,15,26,29,12,23,37,12,8,29,9,13,28,12,19,247,21,14,32,16,20,10,15,NA,8,41,14,21,8,29,77,18,19,11,9,9,15,17
"677",50,8,78,22,14,205,31,12,12,14,12,23,217,50,14,19,12,35,10,9,8,10,124,12,14,9,18,23,13,9,10,41,13,23,11,10,66,12,17,12,12,18,18,17,10,10,17,14,92,30
"678",11,8,16,10,15,12,13,144,15,120,22,11,20,13,16,16,47,131,12,23,17,11,23,35,13,11,15,16,13,14,18,16,29,8,32,146,28,16,21,20,8,12,35,25,15,10,21,26,12,10
"679",9,16,13,7,10,13,14,9,11,19,11,12,43,10,155,50,11,14,12,101,16,167,85,14,12,10,16,11,9,30,15,13,29,18,13,9,24,69,7,15,18,51,35,67,13,11,13,15,31,52
"680",29,8,16,22,10,12,40,15,33,13,19,14,14,11,NA,NA,22,11,18,24,16,249,22,9,13,11,14,21,11,486,12,34,11,22,12,9,20,6,17,478,43,11,10,25,15,10,19,15,11,12
"681",11,50,47,18,9,16,23,17,8,13,11,NA,8,15,12,33,11,487,8,26,152,10,61,27,10,81,34,19,20,8,20,13,8,142,13,24,36,11,9,21,39,10,21,14,10,8,8,10,11,14
"682",22,17,21,18,128,16,252,14,12,27,238,12,67,12,44,148,272,17,11,14,30,18,10,12,12,15,20,22,181,16,64,13,17,18,9,158,18,14,16,66,14,15,30,22,9,14,20,18,13,12
"683",11,12,16,19,13,103,10,11,28,17,17,43,6,12,395,17,26,112,11,10,11,20,13,11,33,29,18,23,31,27,30,14,64,367,14,72,16,50,23,15,8,13,17,8,16,19,10,49,17,11
"684",11,18,15,9,13,19,14,13,10,20,17,12,29,120,36,13,13,14,66,11,21,17,14,9,20,34,11,143,35,18,22,19,9,14,10,13,33,137,13,18,12,15,21,10,20,18,12,19,144,17
"685",21,107,10,9,13,10,9,19,15,22,16,23,124,11,28,127,10,12,89,27,62,109,13,12,23,17,20,16,23,11,9,20,10,10,15,13,10,15,24,9,11,9,18,9,11,33,9,8,9,25
"686",13,173,10,11,24,10,20,17,13,9,10,12,10,28,9,10,21,9,22,11,24,11,12,13,16,7,21,61,12,22,7,24,21,20,60,12,28,9,30,16,12,13,8,17,32,195,27,74,11,18
"687",37,103,23,31,13,26,22,18,99,11,13,39,12,15,11,39,13,26,11,11,25,38,18,50,13,21,38,26,9,19,10,28,41,65,40,12,11,20,17,12,16,7,18,25,75,14,13,96,106,10
"688",17,14,21,10,29,16,24,10,420,67,9,12,15,18,10,11,14,11,299,42,25,10,15,306,73,9,14,8,12,23,18,17,12,12,9,23,11,15,12,10,24,24,25,12,11,10,18,93,27,9
"689",19,15,89,118,15,16,17,82,11,15,12,12,12,11,26,16,12,21,13,9,42,11,31,9,10,10,13,20,27,11,15,8,12,13,9,12,10,491,11,12,13,85,71,8,9,10,12,106,105,10
"690",12,16,15,14,12,21,21,47,31,34,10,9,24,13,15,51,17,12,20,35,21,14,48,13,142,25,9,13,18,15,17,15,37,9,11,19,141,56,13,25,13,13,9,28,14,13,17,40,57,20
"691",18,14,13,19,12,19,15,84,14,17,13,14,10,90,26,12,13,19,14,14,29,25,11,15,12,10,15,9,18,18,NA,10,23,11,49,25,14,NA,13,17,32,18,9,16,9,12,23,12,NA,14
"692",23,16,15,25,16,37,24,16,11,14,24,19,13,14,17,11,13,36,47,21,10,13,21,42,52,21,27,14,21,14,8,31,42,9,15,12,13,31,53,38,26,18,13,17,10,26,20,35,11,22
"693",17,9,11,9,NA,NA,NA,14,17,8,122,24,15,13,NA,12,NA,30,19,9,8,NA,16,11,21,15,NA,28,12,16,NA,21,NA,14,13,NA,8,124,NA,12,NA,22,18,9,23,15,NA,15,NA,NA
"694",70,31,16,19,9,18,7,38,10,52,36,20,7,27,27,12,13,38,23,15,12,10,32,62,29,22,14,32,12,11,10,10,27,9,58,71,12,10,11,13,30,24,13,18,15,25,19,21,14,10
"695",10,23,12,16,7,37,20,39,9,18,18,18,12,106,16,12,11,13,23,43,10,7,13,12,25,18,40,12,23,9,9,61,12,11,8,21,8,9,113,11,12,14,12,9,121,19,88,12,8,153
"696",40,14,11,11,18,17,14,13,22,20,31,11,12,13,10,15,12,18,21,19,10,189,19,117,15,11,11,9,16,19,6,10,9,8,32,12,11,115,14,10,16,15,12,11,190,9,11,13,14,13
"697",372,21,15,19,8,9,11,17,12,103,24,64,14,24,46,9,11,369,11,104,21,35,104,14,9,17,45,10,49,8,8,43,11,51,11,367,12,23,12,10,17,58,36,296,33,19,34,20,13,8
"698",10,14,12,9,19,328,40,12,18,8,29,42,11,13,31,32,50,12,9,10,11,28,22,22,7,27,145,12,17,67,12,16,8,13,14,17,18,330,63,13,14,18,321,335,17,78,100,15,13,15
"699",142,24,11,22,13,9,16,14,9,10,429,58,21,379,12,17,12,423,56,18,10,64,22,14,139,23,9,26,20,11,16,14,11,13,12,12,32,72,26,26,17,21,17,20,13,15,21,10,33,43
"700",35,34,24,18,31,18,15,13,9,11,25,27,9,15,39,19,9,25,15,12,50,20,45,16,10,18,38,58,21,387,26,9,11,21,12,9,34,22,8,9,383,219,14,16,8,12,50,13,64,18
"701",18,8,22,55,11,10,55,21,36,20,18,11,19,59,12,10,27,10,11,8,9,10,31,10,12,8,159,153,13,8,12,15,21,10,21,14,8,37,8,14,12,7,11,16,41,9,14,158,10,16
"702",12,13,17,13,12,13,10,19,37,22,83,11,8,13,8,25,10,10,12,71,7,18,6,15,16,14,19,75,12,19,10,88,18,11,14,14,16,11,24,19,15,18,29,22,14,11,40,39,9,8
"703",16,24,10,15,321,267,18,9,11,285,17,21,39,16,10,9,20,11,15,8,12,34,21,8,18,9,13,38,31,22,15,13,12,15,16,278,31,36,23,303,14,39,16,212,13,20,24,23,10,18
"704",41,23,30,8,51,8,9,32,8,17,28,233,46,30,12,46,10,39,14,84,37,34,33,239,26,47,8,45,7,52,10,30,11,15,26,34,49,NA,8,31,29,30,30,12,14,29,20,11,25,27
"705",18,25,21,10,16,10,88,11,16,36,184,21,183,188,21,10,10,26,11,14,38,18,23,90,10,12,23,101,14,13,22,11,8,90,27,9,9,84,11,10,24,14,11,14,18,17,11,14,20,9
"706",21,15,24,14,12,28,8,133,253,22,17,32,11,15,18,246,9,11,251,10,12,17,21,10,9,36,9,17,11,21,15,16,17,14,10,11,7,12,11,13,17,113,21,211,17,11,13,25,10,10
"707",13,8,17,36,12,11,12,12,14,19,64,10,413,22,10,9,16,16,18,10,23,11,29,12,15,18,18,14,27,12,11,12,25,9,18,16,18,28,25,15,15,12,11,41,10,83,13,25,17,12
"708",17,10,12,61,39,8,21,17,13,17,20,13,18,42,12,22,20,16,13,78,12,10,13,15,18,12,10,16,36,9,16,31,23,NA,16,16,12,27,8,17,10,14,10,25,14,20,10,21,NA,14
"709",12,26,11,115,11,11,10,21,60,20,10,14,40,107,109,12,11,19,16,22,14,11,9,22,11,9,10,13,13,10,25,118,13,10,16,21,14,18,13,15,11,7,10,23,10,23,11,212,11,24
"710",12,15,36,16,20,19,23,19,8,17,9,17,19,16,9,27,19,472,14,14,22,NA,13,12,18,21,16,10,14,17,491,11,16,445,483,15,18,52,9,19,22,23,33,17,18,15,8,39,37,10
"711",300,7,26,12,67,280,21,21,14,25,74,9,306,10,14,24,28,12,12,45,13,14,71,288,13,16,28,15,15,16,20,10,17,13,8,294,15,31,13,7,33,12,19,35,70,53,23,22,12,11
"712",13,18,13,59,13,NA,NA,67,17,11,18,28,10,11,8,18,10,34,15,13,17,13,17,13,18,12,10,12,11,55,14,10,12,NA,9,10,214,13,12,11,9,NA,15,7,51,41,13,16,15,11
"713",19,12,17,12,12,24,25,13,10,14,45,28,11,20,17,8,21,13,11,27,11,18,10,60,13,14,31,12,12,18,17,11,19,27,124,45,31,22,11,26,12,18,20,9,34,12,12,14,150,134
"714",8,9,40,31,32,16,12,23,9,92,23,12,14,10,11,25,15,20,9,17,NA,10,24,16,94,10,11,338,10,11,9,153,11,64,113,11,36,19,13,27,8,16,12,10,10,13,10,15,28,8
"715",11,10,12,8,146,10,20,19,27,8,47,13,11,52,18,17,12,11,8,160,18,9,22,65,37,21,10,33,24,9,153,93,64,21,8,11,12,65,31,16,103,9,63,151,11,14,7,15,77,49
"716",21,16,11,13,24,16,18,19,261,18,48,146,11,78,10,11,23,17,197,30,22,13,252,16,23,17,11,21,94,25,10,20,16,12,14,17,11,53,15,15,11,21,10,38,16,13,15,15,13,16
"717",7,15,13,18,115,12,17,110,17,477,480,31,18,13,14,11,26,10,24,19,27,477,35,22,13,11,20,15,16,11,9,21,15,112,15,460,8,9,13,42,14,10,28,13,39,11,10,48,24,13
"718",10,17,22,196,31,13,20,47,16,81,12,11,21,17,20,232,10,10,12,9,12,213,16,16,21,11,52,23,14,15,12,86,22,26,18,16,10,20,15,23,25,16,18,16,9,14,12,10,441,11
"719",21,13,10,14,12,8,20,34,20,10,129,8,105,22,15,74,15,8,24,41,14,11,15,26,10,11,11,17,21,138,30,10,59,42,40,11,12,11,15,22,13,7,10,17,6,16,25,10,96,16
"720",22,16,12,9,28,30,7,9,10,11,15,9,79,62,10,13,255,21,302,10,19,12,19,16,32,24,9,11,58,44,47,163,83,28,17,16,11,55,19,67,17,19,23,50,21,14,25,16,11,23
"721",9,90,14,85,13,13,16,10,14,9,10,11,24,12,16,25,49,NA,12,24,13,23,10,8,16,19,8,25,10,9,8,9,12,9,12,46,26,10,12,NA,21,80,12,7,26,11,8,8,11,15
"722",10,11,14,226,16,8,33,16,14,21,11,19,8,16,16,10,25,9,17,114,12,14,34,9,9,22,12,17,12,15,23,268,18,13,13,19,10,12,15,25,12,42,13,12,19,13,21,20,11,11
"723",25,19,22,23,30,16,17,23,53,10,19,7,33,46,35,162,41,175,11,26,10,10,17,22,15,10,20,15,49,9,42,10,9,114,103,14,9,15,7,205,8,179,15,9,24,12,13,10,9,47
"724",14,15,15,69,21,21,453,47,158,17,23,9,13,17,31,171,441,13,14,13,21,11,18,10,356,8,9,12,11,21,22,21,21,22,43,10,10,10,8,19,8,9,15,18,27,20,22,24,17,158
"725",10,19,23,8,160,17,134,12,15,14,20,22,11,27,14,12,13,15,9,15,23,9,17,11,13,115,13,166,23,19,68,140,21,43,76,14,18,17,55,18,14,20,11,33,71,21,11,18,62,10
"726",25,10,17,16,20,490,12,13,450,12,16,13,57,13,18,49,16,9,12,136,461,13,14,16,29,13,10,48,9,12,10,15,8,65,19,18,16,30,21,10,20,17,29,7,37,22,21,22,11,10
"727",10,20,212,25,12,216,13,14,20,12,18,28,52,16,17,28,20,18,117,13,23,21,10,15,131,23,10,19,178,12,13,12,14,13,8,8,11,22,29,11,9,10,14,26,12,13,23,10,10,16
"728",19,9,18,17,65,14,9,37,47,42,15,13,40,403,18,10,25,21,25,9,68,30,13,12,31,14,65,21,69,11,20,48,16,13,15,18,9,13,13,128,48,19,16,24,15,100,8,16,16,28
"729",16,13,15,13,13,12,15,139,30,31,13,14,16,15,9,8,14,103,16,11,10,29,14,13,13,12,98,14,11,19,40,74,9,26,10,10,12,14,21,9,8,40,14,12,11,17,95,11,23,17
"730",21,7,12,38,44,469,482,14,45,9,21,9,19,21,35,22,26,46,14,477,45,12,92,12,14,16,39,12,10,11,45,19,11,16,12,17,11,26,10,18,31,14,15,10,46,22,20,40,27,17
"731",10,11,14,12,11,13,21,28,9,65,26,17,11,151,11,37,17,12,11,9,12,17,159,10,20,25,22,13,33,40,64,11,19,43,17,8,11,153,18,11,12,11,13,19,11,8,17,13,13,74
"732",12,11,9,16,34,10,18,17,20,445,9,21,32,229,73,60,18,9,17,10,12,18,18,38,19,7,19,30,452,15,9,13,11,11,9,8,21,9,33,18,8,7,449,145,11,20,10,32,13,57
"733",12,11,314,119,76,10,21,13,12,26,23,15,12,21,10,10,7,14,76,9,8,17,12,20,14,14,10,8,16,9,9,14,12,9,14,45,11,29,14,25,16,19,54,10,12,112,313,14,158,9
"734",9,9,85,16,10,77,56,15,36,11,17,22,20,21,14,17,17,11,16,13,103,8,7,19,10,18,12,18,20,16,21,11,20,13,20,12,20,16,14,21,15,16,12,14,106,18,9,25,12,26
"735",10,11,8,61,10,10,20,8,13,46,16,9,18,14,52,15,15,14,10,8,10,14,19,18,10,8,11,9,12,11,11,13,10,16,43,12,13,16,13,19,9,61,17,12,12,61,24,11,13,10
"736",19,11,64,12,14,8,13,24,22,62,12,12,10,29,8,13,14,23,97,13,9,27,15,11,108,16,21,62,41,18,33,11,33,22,335,15,39,39,24,10,9,29,37,17,NA,12,44,16,11,478
"737",11,14,11,14,10,14,18,38,19,15,10,9,19,15,12,174,16,270,17,13,298,10,15,17,12,12,10,9,290,11,167,12,164,15,21,13,10,11,21,8,19,9,33,18,14,14,20,20,10,10
"738",22,23,8,166,8,9,27,14,14,20,33,24,10,11,28,19,11,12,14,23,26,25,33,10,26,21,27,7,22,20,14,9,21,155,158,16,12,10,18,164,13,22,7,11,34,13,30,9,32,16
"739",30,29,18,48,13,19,9,12,26,13,72,81,30,11,17,8,70,23,15,39,18,18,15,14,112,9,13,22,17,72,10,10,23,16,51,19,23,456,10,12,460,14,17,27,10,9,13,19,10,14
"740",13,148,258,11,14,9,15,10,51,25,40,10,9,15,11,19,26,12,13,22,34,28,21,303,327,22,10,12,17,25,10,15,14,12,26,12,10,25,23,15,8,12,8,9,10,14,20,271,18,11
"741",18,9,7,8,9,11,8,9,10,12,21,13,9,9,9,11,11,18,15,7,19,11,255,294,12,22,14,15,10,10,131,11,12,7,23,8,243,6,9,18,335,9,16,10,10,12,7,13,26,18
"742",NA,NA,NA,NA,NA,12,NA,10,NA,16,10,NA,16,9,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,10,NA,NA,31,NA,NA,NA,NA,26,NA,NA,NA,NA,66,NA,NA,NA,207,NA,NA,NA,12,NA,NA,7,NA
"743",22,37,170,15,21,12,39,19,130,12,16,25,11,12,22,14,150,180,9,10,22,10,24,153,9,11,18,13,24,16,9,21,37,28,10,125,9,10,132,35,19,10,10,156,11,93,109,102,16,31
"744",17,11,112,24,77,15,13,11,13,13,15,18,11,9,47,9,20,27,13,20,19,17,20,10,65,14,33,16,18,14,14,17,7,32,12,11,74,55,21,17,28,12,22,17,15,17,116,10,9,12
"745",12,13,8,11,27,11,11,7,15,33,222,10,22,12,7,150,20,53,18,11,14,15,30,20,367,16,12,16,10,64,7,10,12,16,17,13,25,42,9,17,10,17,15,22,16,354,325,11,13,10
"746",9,13,20,14,13,16,17,12,10,20,11,11,70,20,12,14,14,14,11,12,18,29,13,14,27,9,12,10,13,18,19,14,14,15,16,15,17,15,12,47,12,68,17,63,14,12,14,18,8,9
"747",26,40,12,9,12,64,13,16,41,9,18,13,10,32,13,22,13,13,17,73,31,11,9,13,23,10,43,11,26,30,37,72,17,74,11,9,58,10,32,12,10,14,12,20,9,11,74,23,36,71
"748",14,53,29,14,12,26,13,16,488,37,14,37,28,8,21,25,23,27,25,17,14,466,28,29,20,32,14,11,23,11,21,16,26,478,43,15,23,67,9,33,9,30,14,20,125,18,46,16,71,14
"749",21,NA,12,11,17,12,12,13,16,11,11,13,21,14,135,13,10,13,12,13,15,12,11,9,8,10,15,11,NA,22,11,17,13,12,164,7,NA,20,15,20,9,10,14,15,NA,20,9,11,10,10
"750",91,14,20,30,11,8,10,51,7,9,33,13,454,12,11,92,31,13,34,25,25,30,50,16,11,22,14,41,36,18,10,19,17,13,30,26,10,54,9,22,20,26,9,82,36,36,11,19,11,27
"751",39,12,105,27,8,12,104,23,18,16,7,11,15,27,11,27,13,19,11,107,10,17,14,20,25,10,8,8,18,13,28,10,17,9,24,9,13,12,32,13,12,11,38,10,NA,26,19,15,13,13
"752",12,11,17,15,15,23,17,9,13,9,31,8,8,31,49,22,21,26,11,39,78,74,11,21,54,9,32,10,13,17,17,26,23,18,16,16,14,18,11,10,62,11,25,79,36,31,30,78,13,23
"753",9,8,32,14,62,13,28,9,15,18,16,20,NA,NA,6,8,10,14,9,6,18,7,10,10,9,9,12,17,25,11,NA,114,NA,14,9,20,13,10,202,16,20,26,10,27,15,22,8,20,9,11
"754",10,17,47,17,19,13,20,56,NA,35,19,15,18,14,12,9,198,9,10,224,23,18,40,19,10,60,33,50,18,13,11,15,35,19,10,8,21,12,16,9,29,18,18,82,312,12,17,11,16,34
"755",9,35,10,12,19,59,20,51,23,21,470,471,14,22,14,14,20,11,11,11,20,15,24,11,12,9,23,15,21,10,13,9,8,11,11,49,10,20,284,28,13,73,15,10,9,17,16,20,13,469
"756",NA,15,18,20,30,12,59,14,15,13,NA,23,17,68,11,13,29,29,27,11,8,15,33,NA,25,16,14,11,12,12,22,29,185,NA,10,13,27,10,22,40,39,17,13,16,18,8,17,14,11,29
"757",244,18,12,201,16,12,10,14,12,20,144,15,13,11,33,11,12,17,16,88,67,11,21,17,125,10,18,11,32,14,129,12,11,12,10,12,11,23,112,13,18,89,9,13,12,246,13,19,14,9
"758",13,26,16,24,14,10,460,34,32,11,22,10,17,15,17,20,8,16,25,16,27,15,21,10,104,15,11,28,486,86,30,15,26,14,15,10,12,27,10,58,15,NA,8,441,9,19,9,18,9,24
"759",30,19,41,190,410,47,435,10,36,14,17,50,22,6,26,433,11,11,11,26,34,13,12,13,8,10,11,19,35,14,15,17,11,15,435,13,12,10,13,13,23,11,11,11,38,8,10,28,11,21
"760",37,10,NA,31,34,12,13,8,8,38,23,17,52,18,42,18,17,269,NA,29,81,14,22,24,10,9,26,6,NA,18,435,24,14,17,12,NA,22,7,17,14,17,28,9,21,35,18,12,22,12,31
"761",10,17,17,17,14,15,252,48,8,244,12,10,12,38,15,22,12,8,26,10,13,22,19,243,11,105,9,15,14,16,12,9,41,14,10,12,10,9,7,16,8,18,14,8,11,84,14,19,15,13
"762",15,14,91,10,13,13,8,21,331,94,23,12,8,64,11,10,11,12,11,10,11,10,19,11,23,56,31,12,9,9,13,18,19,11,10,20,12,24,14,17,19,37,10,13,15,25,17,NA,9,14
"763",12,16,11,13,13,NA,16,31,NA,32,10,9,17,10,17,9,25,17,11,118,19,18,16,31,30,44,15,10,9,9,15,46,20,8,15,50,10,15,NA,22,17,16,NA,9,14,15,17,12,12,53
"764",15,24,15,9,18,8,14,8,20,13,20,18,9,16,12,13,16,30,9,13,24,108,22,10,14,14,15,17,12,15,13,20,19,20,12,50,12,36,13,11,15,10,100,23,15,8,16,11,89,11
"765",NA,22,NA,NA,NA,9,15,13,13,21,NA,20,9,9,16,NA,NA,12,NA,NA,21,17,38,NA,29,15,NA,10,14,NA,8,NA,19,18,NA,17,12,8,14,19,NA,10,13,9,NA,13,11,NA,303,9
"766",9,28,17,102,12,14,13,14,10,116,10,10,35,13,8,13,15,10,97,35,16,13,7,28,13,7,14,8,16,9,13,11,10,8,9,12,14,21,17,10,9,10,28,12,20,80,20,13,20,19
"767",NA,NA,NA,NA,NA,54,NA,NA,13,12,9,NA,NA,NA,11,15,8,NA,14,NA,NA,NA,18,72,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,8,NA,NA,10,NA,NA,17,10,NA,10,16,20,NA,16,NA
"768",20,11,20,35,25,10,12,8,22,12,23,11,15,38,17,94,29,27,126,15,18,41,12,25,25,14,15,13,10,17,83,15,14,55,12,13,10,12,19,12,25,16,12,11,22,23,14,24,47,10
"769",17,9,17,18,NA,13,12,14,10,12,9,8,15,15,22,24,11,12,7,40,14,11,22,9,16,14,9,454,16,36,46,10,11,11,16,33,16,18,15,37,121,11,27,27,25,11,8,11,15,NA
"770",10,42,108,11,9,22,19,18,15,12,14,13,18,14,13,18,20,14,10,57,12,10,12,13,13,17,10,20,10,12,19,13,107,23,18,103,11,36,18,19,26,42,24,11,12,14,9,21,24,9
"771",9,149,151,18,11,9,10,23,146,13,12,10,187,14,10,17,20,17,16,7,15,16,23,25,29,13,11,17,18,13,298,16,16,15,10,10,9,11,9,9,11,18,18,10,14,14,12,20,12,23
"772",33,34,17,70,8,9,11,9,20,14,384,10,27,10,6,9,22,14,21,12,19,11,18,22,33,18,22,10,17,25,10,13,16,19,8,16,307,23,12,14,22,14,13,17,30,18,24,15,16,12
"773",25,9,259,13,13,8,9,20,73,13,9,29,13,13,11,12,152,63,16,7,256,8,14,23,33,65,29,15,28,15,25,10,24,16,22,19,28,33,16,23,33,16,13,9,45,25,12,14,13,17
"774",9,15,26,130,12,35,9,21,14,11,9,10,16,17,16,10,18,19,133,12,25,20,13,9,11,11,27,89,12,10,12,12,12,8,16,10,7,16,12,30,8,11,15,13,11,16,15,8,50,15
"775",17,27,11,25,12,24,10,11,10,10,24,20,14,49,18,12,18,22,11,9,18,12,10,16,16,23,12,33,11,16,21,10,9,21,11,11,168,170,9,21,15,31,9,33,28,20,18,178,19,11
"776",9,10,16,22,57,13,17,9,13,13,18,15,11,14,11,18,49,15,16,9,20,147,13,14,12,33,386,9,17,12,19,20,8,10,9,25,15,41,10,14,13,14,12,12,18,20,9,14,9,16
"777",16,10,13,27,17,33,15,78,10,NA,18,31,10,13,17,25,8,12,10,26,11,14,17,17,22,17,11,11,13,NA,154,13,12,17,10,14,NA,16,10,14,18,11,79,18,NA,NA,9,14,23,14
"778",37,13,17,13,9,42,307,10,22,29,9,14,374,13,50,9,267,27,10,47,353,30,9,41,12,21,19,14,11,12,24,11,11,84,14,11,12,14,9,12,12,20,60,9,10,12,53,215,27,103
"779",70,8,16,28,11,10,19,17,23,16,15,25,15,64,11,12,12,15,154,11,49,11,14,13,11,14,18,13,13,17,12,349,9,18,400,9,17,17,383,39,50,32,17,18,15,18,14,452,11,11
"780",65,19,21,14,430,17,28,11,432,74,19,90,12,20,45,12,21,14,65,27,13,12,19,14,16,90,12,34,8,44,10,62,10,17,439,12,13,111,28,22,17,38,11,14,13,11,23,16,8,83
"781",32,14,27,13,NA,14,21,36,9,77,11,11,26,14,9,27,25,40,11,9,10,14,10,14,11,9,52,31,22,18,10,9,105,14,8,20,20,11,138,13,8,10,9,10,170,11,40,14,53,39
