"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"644",NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
"645",25,11,9,27,16,17,NA,24,40,13,14,18,12,39,102,17,324,40,22,10,23,18,13,12,NA,10,17,11,10,13,16,68,27,49,20,27,175,23,99,19
"646",8,13,16,14,203,15,23,20,12,32,58,10,8,20,8,7,11,27,10,9,8,183,15,12,11,12,16,207,19,22,20,54,13,17,64,12,15,19,55,11
"647",63,59,33,24,14,11,14,16,11,21,11,19,14,16,10,15,11,55,34,9,44,12,19,18,23,34,13,20,12,13,20,42,12,16,8,28,8,19,14,56
"648",10,32,17,16,17,20,24,17,163,290,9,25,NA,16,28,28,8,24,NA,15,18,23,23,24,27,20,12,17,8,12,13,19,113,10,17,66,13,18,NA,11
"649",18,86,19,27,22,10,19,17,13,80,13,9,27,9,16,17,12,94,14,16,10,25,22,22,23,12,26,38,37,15,40,8,27,12,12,21,14,31,10,20
"650",9,41,14,8,29,27,25,34,10,35,27,15,12,8,17,29,11,9,30,9,35,30,17,32,14,11,10,29,19,34,35,10,38,34,23,18,11,27,16,25
"651",18,10,92,20,11,9,111,12,9,11,10,8,98,13,11,26,12,20,33,12,15,25,18,32,14,11,8,88,11,14,13,21,89,20,8,20,11,9,14,15
"652",70,12,17,10,11,21,20,20,14,27,14,56,64,10,18,27,21,18,17,10,19,11,26,9,11,11,18,22,22,12,13,11,14,19,10,16,13,17,8,9
"653",17,9,18,7,11,32,20,15,15,343,23,33,22,8,14,10,8,42,16,16,11,31,30,28,18,13,11,16,380,11,89,9,17,10,15,15,13,349,22,22
"654",34,20,8,10,11,12,12,65,40,11,97,256,23,12,11,87,9,16,11,11,15,31,11,14,14,11,9,13,41,10,39,12,14,204,14,13,18,10,15,10
"655",98,48,12,235,15,13,21,12,13,84,26,13,16,15,16,10,14,12,21,12,16,9,13,20,16,10,15,20,16,14,17,15,31,11,148,10,19,16,10,11
"656",69,20,NA,12,12,NA,18,NA,27,NA,27,NA,NA,27,79,8,16,NA,10,13,12,13,28,NA,10,NA,12,NA,NA,296,9,15,NA,23,24,11,85,NA,NA,29
"657",8,24,25,11,22,9,9,119,9,17,46,27,24,26,28,27,9,16,16,23,53,12,167,10,18,22,10,14,26,9,28,15,10,193,81,11,68,21,12,11
"658",14,26,67,32,12,21,55,12,7,16,23,17,10,11,19,15,16,17,9,41,7,27,13,18,11,16,15,12,25,11,37,23,46,13,9,14,12,24,15,34
"659",12,12,22,22,21,57,17,17,9,13,13,12,9,16,39,11,9,13,11,12,51,15,56,10,11,17,16,11,15,52,33,27,10,11,9,8,13,14,11,13
"660",20,11,28,NA,NA,NA,NA,NA,24,10,97,22,NA,14,20,NA,39,20,NA,15,13,NA,NA,14,20,13,8,38,14,12,NA,28,NA,21,16,NA,NA,30,11,14
"661",13,93,8,9,8,10,19,22,18,10,88,10,120,10,114,12,30,11,11,22,59,18,28,13,91,28,11,28,19,21,23,18,18,14,11,18,11,27,21,32
"662",264,8,293,25,9,16,15,18,11,18,11,314,10,14,11,17,20,45,11,14,13,8,16,297,10,10,20,13,13,16,10,7,9,16,16,10,10,16,12,21
"663",11,42,37,24,12,9,12,55,20,10,10,9,415,27,12,12,113,13,52,44,22,7,204,18,10,72,23,15,26,26,36,10,23,17,237,43,23,34,46,23
"664",231,13,12,16,8,11,12,10,12,32,20,12,29,70,19,12,12,11,12,221,48,21,30,15,20,23,14,30,73,16,18,22,7,15,12,92,9,11,14,19
"665",13,9,12,8,12,10,12,25,15,10,28,38,11,17,11,23,10,26,15,282,11,15,10,13,17,14,23,243,10,17,261,30,251,20,9,8,13,11,14,237
"666",17,34,17,7,22,20,61,229,26,26,9,70,10,10,66,25,22,232,16,15,21,19,18,32,9,35,25,18,11,34,9,215,35,9,28,10,48,10,17,11
"667",19,34,17,23,11,13,104,86,38,48,8,17,29,10,15,31,10,20,NA,17,11,10,65,15,25,11,NA,23,16,13,29,49,36,13,13,14,21,11,38,10
"668",20,23,12,9,28,35,19,16,8,16,19,60,16,13,14,53,8,13,10,17,57,8,43,11,8,43,46,13,24,32,14,14,12,10,42,13,11,26,13,17
"669",10,12,12,21,212,11,22,9,216,13,13,17,203,31,13,18,28,11,32,14,16,219,10,10,82,122,23,11,15,11,11,12,13,16,143,9,21,20,13,11
"670",20,14,10,10,22,78,85,119,25,23,12,15,12,19,12,9,20,11,30,39,13,128,17,19,10,NA,66,16,11,12,10,11,10,13,15,16,19,14,17,15
"671",56,17,12,11,15,46,11,52,23,7,15,16,192,13,26,13,11,59,9,14,23,180,35,62,182,28,12,19,16,12,15,44,12,31,25,12,10,23,9,9
"672",20,13,10,14,19,11,12,25,12,18,20,14,16,151,9,27,11,26,26,23,20,9,22,9,110,34,12,NA,10,NA,11,14,32,NA,133,9,18,73,10,11
"673",15,17,10,106,15,12,12,12,22,11,48,9,11,90,15,13,16,10,14,18,8,97,103,11,7,14,12,14,24,7,15,69,10,30,11,24,14,28,16,20
"674",11,49,91,13,137,14,11,132,61,48,13,12,19,10,42,41,8,28,11,79,24,21,40,32,22,9,20,16,12,17,17,10,11,30,20,85,42,14,12,10
"675",13,27,61,16,12,11,13,13,9,18,14,15,17,19,24,8,23,12,15,32,10,21,72,43,35,22,17,15,72,11,13,162,56,15,10,11,188,173,42,18
"676",9,13,67,9,16,55,15,9,42,41,9,12,8,10,21,16,25,484,23,137,13,41,17,17,11,15,11,14,14,363,24,10,8,14,9,424,21,9,21,17
"677",23,15,18,30,15,52,100,24,16,26,14,130,15,9,13,21,26,27,15,9,9,10,80,12,135,15,22,12,14,11,13,37,11,9,24,12,22,16,14,108
"678",14,15,18,21,25,31,14,21,13,28,51,25,NA,21,64,11,14,18,11,11,10,21,NA,26,NA,11,25,38,29,11,12,75,NA,15,11,14,13,12,10,NA
"679",8,16,35,20,80,14,16,11,10,8,20,21,10,14,15,11,19,13,33,28,76,8,16,9,17,9,16,15,13,10,14,18,11,36,85,18,9,17,14,15
"680",37,288,10,11,31,286,16,12,16,9,17,9,15,9,13,279,11,8,10,277,33,15,10,15,8,31,9,10,35,20,17,9,10,24,28,10,18,9,31,33
"681",12,24,22,72,252,20,20,18,10,17,18,15,10,10,15,9,27,10,18,20,25,42,16,46,22,17,112,16,16,16,31,10,13,NA,NA,17,11,18,8,9
"682",24,14,12,12,20,49,17,22,12,24,19,18,15,15,7,23,17,40,32,42,12,13,20,23,9,17,17,19,28,21,26,28,27,23,12,27,10,14,45,12
"683",56,23,7,133,12,8,8,116,17,13,21,18,34,74,14,21,12,10,44,17,10,140,16,19,15,20,18,14,12,10,9,14,37,13,20,97,66,14,17,20
"684",8,15,9,41,38,35,9,12,17,11,18,13,8,9,23,12,10,22,12,10,9,8,10,11,13,10,11,9,16,10,10,11,9,8,19,40,12,13,18,9
"685",9,33,11,27,14,13,11,9,16,9,11,10,17,11,8,9,31,8,11,10,13,12,12,16,12,28,15,10,14,13,8,18,17,8,13,10,10,10,24,10
"686",12,144,17,132,11,10,10,409,10,430,11,14,17,11,9,19,25,14,14,35,23,15,12,14,31,215,14,18,11,10,46,34,38,55,211,54,12,10,20,8
"687",19,24,11,14,23,34,21,8,11,79,25,44,8,15,22,8,34,8,19,28,12,39,15,20,8,14,26,14,51,15,22,15,15,15,59,7,10,8,9,15
"688",18,30,10,44,10,20,130,32,16,12,26,19,11,19,24,10,26,12,36,9,13,264,21,89,256,44,12,261,21,11,91,43,10,16,28,19,22,30,62,14
"689",10,10,NA,15,82,17,20,NA,37,17,35,16,8,23,9,7,19,12,19,16,39,29,22,15,43,NA,17,56,117,36,11,29,19,37,43,9,8,11,20,9
"690",20,35,11,19,54,155,38,18,13,8,24,80,89,12,8,14,10,14,8,94,38,16,51,17,142,8,7,11,14,11,10,17,15,10,20,88,150,9,16,93
"691",11,15,NA,NA,NA,NA,12,13,12,NA,NA,12,12,168,15,9,21,10,11,15,NA,11,10,20,10,9,9,217,NA,9,11,10,23,11,16,12,27,7,NA,9
"692",71,15,16,22,11,11,16,18,30,38,16,16,12,17,16,72,14,17,18,69,55,21,19,12,23,10,8,23,74,18,9,47,40,43,19,16,10,13,15,29
"693",14,22,6,18,28,27,9,23,11,418,11,417,7,20,14,7,14,22,16,24,53,21,45,13,8,9,33,19,17,84,8,17,14,10,311,28,20,16,25,18
"694",NA,12,14,17,40,18,15,11,9,NA,9,50,14,23,33,18,10,34,15,NA,19,9,44,11,NA,10,11,10,33,25,16,15,54,31,27,31,41,20,47,NA
"695",12,30,118,9,23,35,24,18,26,36,9,34,11,83,113,14,11,19,9,15,14,24,118,45,10,13,10,21,10,116,18,14,13,76,8,16,8,24,12,10
"696",9,20,13,25,19,22,254,43,38,20,11,26,9,25,13,18,114,14,42,14,11,9,15,56,23,14,12,49,26,53,16,87,284,263,16,22,12,24,13,12
"697",14,193,19,10,11,12,11,28,50,10,24,10,272,207,12,15,20,12,10,15,14,10,11,9,369,23,30,24,13,13,29,16,32,10,8,218,17,67,10,11
"698",9,13,11,12,220,18,35,38,73,32,29,35,8,32,30,36,20,9,16,9,11,16,10,17,15,13,9,16,17,228,34,200,17,10,15,39,14,18,14,22
"699",11,17,15,68,7,14,29,123,14,36,11,10,14,29,8,8,99,31,12,132,124,10,9,8,10,33,14,10,8,26,23,15,17,18,42,16,12,15,8,23
"700",16,15,10,12,14,22,8,16,41,25,21,16,11,27,9,8,24,11,17,10,12,296,6,21,9,8,313,35,87,19,12,27,345,11,27,49,13,28,10,313
"701",10,17,45,25,8,11,13,12,17,12,11,13,21,8,10,12,12,11,10,14,206,10,13,17,12,13,18,16,8,12,20,9,127,33,221,232,28,10,14,12
"702",12,11,12,16,11,11,24,10,12,12,14,11,42,20,13,15,12,12,12,13,9,10,18,10,9,13,15,17,25,13,9,13,14,49,16,16,8,49,9,22
"703",26,11,12,23,74,14,16,34,70,11,14,9,16,16,56,13,14,16,13,20,23,10,13,27,12,26,22,15,12,10,46,10,48,16,23,14,22,10,28,28
"704",205,16,9,14,21,16,235,14,68,35,15,20,20,13,203,23,15,11,35,28,34,20,14,10,9,12,18,11,25,10,16,239,12,13,12,20,9,13,11,14
"705",13,11,41,18,9,8,31,78,11,11,9,12,15,13,12,52,10,8,76,8,34,11,13,14,30,21,12,9,11,30,10,7,12,20,11,8,9,16,14,24
"706",9,19,13,28,15,10,60,22,65,19,44,24,20,19,9,22,13,15,17,10,29,17,32,15,29,16,52,14,11,30,12,10,28,14,28,12,8,11,19,12
"707",14,20,26,10,26,11,423,9,461,23,22,35,28,14,30,34,11,18,8,11,16,11,11,10,15,12,11,21,13,13,8,20,10,11,386,326,114,8,11,10
"708",44,254,11,10,15,10,137,36,9,81,16,10,16,10,11,11,19,18,118,24,260,39,22,41,14,121,24,17,20,15,10,18,17,8,69,16,277,17,78,16
"709",19,19,21,67,481,32,14,21,9,65,25,21,7,10,10,17,30,467,32,26,16,491,33,12,13,18,9,154,14,19,14,19,12,16,22,87,11,9,12,38
"710",15,151,11,14,8,32,137,11,16,9,16,7,13,139,65,11,13,11,26,156,12,12,8,9,8,11,24,14,9,15,15,26,15,13,168,19,36,15,14,8
"711",22,17,25,8,9,39,11,12,11,92,7,23,32,11,12,21,64,20,19,121,16,24,16,9,10,115,9,21,14,14,9,151,18,34,12,152,19,13,10,60
"712",23,191,29,8,22,17,31,9,18,39,20,13,36,23,25,11,15,24,31,12,29,19,10,11,162,15,65,26,13,55,10,13,10,63,13,19,24,16,364,32
"713",34,8,9,12,9,19,12,13,24,17,10,22,33,10,51,50,12,23,17,12,21,22,15,50,14,15,9,14,14,23,14,20,28,12,23,15,11,13,10,16
"714",11,12,60,13,10,18,27,43,14,32,10,16,10,13,12,24,20,18,9,481,32,10,11,201,9,10,25,10,18,26,16,481,24,17,10,9,15,10,22,15
"715",14,13,11,27,164,54,11,10,73,16,19,191,10,236,14,36,21,13,12,44,27,9,37,19,17,22,12,21,10,19,16,41,18,24,23,14,15,23,11,211
"716",11,NA,NA,NA,8,12,NA,67,28,NA,12,NA,NA,20,NA,11,NA,10,12,13,NA,17,15,NA,17,8,17,15,NA,10,17,NA,9,16,NA,11,12,16,14,NA
"717",40,57,12,16,55,13,26,13,18,12,16,17,10,55,15,16,47,11,16,296,9,9,9,12,10,16,11,19,35,13,11,9,12,13,14,15,156,12,49,10
"718",11,17,14,45,11,13,13,11,11,14,11,10,182,12,23,12,11,14,29,11,428,24,13,13,44,12,16,10,48,291,21,48,13,13,NA,15,86,26,9,485
"719",22,11,13,17,8,17,24,13,12,10,14,24,8,17,11,14,11,10,17,10,10,69,9,26,65,13,57,11,9,25,20,44,25,12,11,15,45,11,56,11
"720",310,13,21,29,18,17,332,14,11,15,64,222,15,11,22,19,12,21,30,10,8,24,46,28,17,17,60,12,23,22,14,12,11,21,112,14,335,48,8,23
"721",12,163,7,10,9,185,11,16,144,141,13,7,11,17,11,12,16,9,33,19,176,50,9,9,206,35,8,23,10,10,11,17,12,10,12,10,11,7,9,11
"722",191,112,12,12,13,21,11,18,156,22,21,226,22,12,28,205,8,20,22,16,20,34,14,48,9,23,13,228,15,53,12,15,23,23,216,12,9,11,16,18
"723",32,17,11,10,13,21,27,222,407,15,25,29,16,20,407,13,10,20,37,8,14,66,49,223,41,16,23,38,25,26,15,9,14,9,11,42,23,30,23,13
"724",11,22,15,25,35,11,NA,17,25,18,NA,NA,13,208,NA,10,11,19,12,14,15,27,15,13,411,NA,39,NA,17,11,32,NA,15,NA,13,15,10,24,17,10
"725",41,15,18,14,14,12,12,16,20,8,20,19,11,131,27,9,19,106,19,13,9,12,11,25,48,20,17,11,10,9,11,14,9,15,15,9,136,7,16,122
"726",23,7,11,149,37,8,13,25,NA,28,18,34,27,26,73,11,23,16,NA,NA,25,10,26,346,12,9,69,14,12,20,9,38,21,8,18,10,48,25,31,11
"727",10,23,10,17,9,16,14,27,217,14,13,13,11,10,129,12,8,80,96,23,16,11,10,8,10,17,9,8,31,67,20,22,14,10,14,27,81,10,9,15
"728",31,216,29,16,34,8,11,10,15,13,14,14,10,23,8,49,199,13,56,23,16,17,10,122,10,20,31,20,19,21,9,8,10,22,11,8,8,206,16,13
"729",11,13,17,10,13,15,15,54,55,11,8,12,9,11,12,58,17,14,11,12,9,8,15,11,19,11,33,10,8,63,19,13,14,17,13,13,10,63,9,11
"730",140,16,8,9,16,28,14,16,235,23,7,11,14,13,320,14,308,36,183,12,10,84,166,20,8,13,22,10,12,139,20,9,20,13,38,19,18,15,41,19
"731",21,412,10,33,9,20,17,9,11,11,9,11,341,21,7,15,17,11,11,16,24,12,9,NA,20,12,19,29,394,11,10,11,59,10,57,9,25,NA,23,9
"732",31,11,20,32,16,16,16,22,45,23,11,417,12,367,51,449,76,36,9,16,11,21,21,20,43,27,15,15,39,34,7,37,10,435,9,9,10,12,13,31
"733",16,22,15,7,26,11,19,13,36,11,13,41,8,32,13,9,18,26,14,47,19,10,10,9,22,84,13,10,14,13,12,9,12,45,12,10,14,56,11,17
"734",75,37,14,20,21,18,10,77,24,35,27,29,13,18,39,31,21,15,11,17,10,9,10,30,25,9,15,17,78,23,22,14,13,14,23,12,15,26,48,25
"735",14,8,15,16,15,17,77,10,14,152,20,12,10,23,11,14,14,14,14,35,92,15,91,30,24,22,20,12,19,12,16,16,13,21,12,11,32,18,10,30
"736",NA,12,NA,NA,NA,NA,10,10,9,NA,NA,14,10,8,8,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,13,9,NA,12,NA,NA,NA,NA,NA
"737",22,11,24,17,12,14,25,11,20,51,15,13,15,18,58,14,12,16,11,NA,19,13,9,29,9,20,11,NA,15,9,33,19,24,NA,9,16,35,8,17,17
"738",14,27,13,275,289,13,20,33,11,11,225,11,11,12,13,28,25,9,11,21,12,21,13,8,15,11,10,207,9,12,12,10,16,77,13,13,17,9,17,9
"739",20,9,46,39,45,10,37,16,30,17,8,16,55,10,16,25,16,19,23,11,16,12,34,34,17,12,10,18,10,24,469,15,9,9,28,491,11,22,16,8
"740",11,31,12,19,9,15,25,23,22,59,16,14,32,16,139,17,12,9,11,10,35,12,11,8,15,20,8,9,9,17,16,9,29,18,27,19,9,9,30,14
"741",9,14,14,37,NA,10,NA,20,NA,16,14,46,12,23,124,126,12,20,11,16,19,34,NA,9,32,41,11,19,18,50,42,14,10,14,8,46,27,28,27,27
"742",38,21,18,10,10,68,11,17,134,9,21,15,NA,21,29,20,15,NA,21,NA,125,NA,NA,13,NA,113,10,58,9,NA,18,NA,11,13,14,NA,NA,16,22,55
"743",12,102,16,112,20,19,9,11,15,7,8,13,12,52,10,107,74,12,20,13,18,8,8,20,11,10,9,18,15,10,28,16,9,20,20,11,10,12,21,12
"744",11,32,15,103,68,13,14,15,12,7,15,16,10,9,9,16,127,12,13,24,140,14,21,20,11,13,148,157,23,9,9,28,10,10,27,10,7,11,22,31
"745",25,23,11,113,21,116,13,18,15,13,99,88,25,14,12,13,13,17,12,13,22,14,7,58,23,31,17,11,9,12,100,32,14,24,15,16,15,38,10,14
"746",42,14,28,17,16,13,10,9,277,69,16,111,15,12,54,12,90,11,12,13,21,14,12,233,21,36,15,56,29,14,268,10,18,9,18,13,102,13,26,15
"747",12,15,11,283,18,10,29,30,11,220,24,12,17,9,16,25,16,45,256,11,15,276,179,11,9,10,21,120,13,37,9,12,9,226,22,26,30,11,11,11
"748",8,18,10,100,24,91,11,10,20,41,25,13,16,20,6,27,15,15,24,130,31,12,12,17,9,10,23,78,16,13,14,13,14,12,10,33,69,125,14,93
"749",11,14,10,12,242,9,18,25,223,9,7,36,44,13,9,56,8,19,8,28,29,19,11,9,10,14,7,16,34,10,10,192,12,11,8,182,17,22,7,9
"750",32,13,61,51,19,20,34,473,474,37,14,29,32,30,15,16,13,14,30,19,12,18,32,402,32,10,12,454,14,14,38,26,20,15,38,13,39,18,44,16
"751",13,12,19,11,17,25,11,24,11,16,20,11,29,22,22,22,133,30,34,30,9,21,19,13,16,21,30,22,150,19,12,159,18,19,14,25,22,10,10,12
"752",16,42,12,17,39,10,16,85,8,21,168,38,23,30,14,10,39,27,10,12,35,13,25,22,40,11,15,17,23,9,10,31,12,189,37,9,79,17,24,28
"753",9,22,410,21,27,30,20,13,9,11,27,26,9,15,21,20,400,75,25,12,9,17,88,14,404,17,23,17,15,20,14,50,15,19,9,19,34,12,12,18
"754",10,139,38,82,10,9,13,33,10,13,183,9,13,149,45,17,63,11,12,19,10,35,8,8,14,15,52,12,19,17,12,22,19,16,12,8,15,15,13,18
"755",17,18,10,47,33,15,96,37,122,31,45,24,9,27,8,8,12,11,18,13,12,29,10,48,15,12,7,9,10,32,43,167,141,46,167,11,9,13,41,28
"756",73,12,18,12,10,9,23,11,23,11,9,10,9,10,13,20,16,10,20,12,27,16,276,361,87,24,24,15,10,11,8,10,17,339,10,20,10,10,16,20
"757",28,11,19,19,27,17,30,10,9,32,41,8,474,69,20,8,20,16,6,9,12,62,28,25,11,12,40,10,14,11,18,22,60,26,58,479,30,477,89,22
"758",25,10,11,71,19,12,11,15,11,9,17,8,10,14,13,18,12,20,23,9,21,46,13,51,21,9,53,14,59,11,11,21,46,10,78,14,22,10,23,12
"759",12,10,10,14,14,10,55,60,37,10,9,28,9,12,17,16,11,347,9,14,20,22,33,15,14,11,22,21,377,13,11,10,14,21,7,10,11,36,12,13
"760",19,20,343,11,11,9,12,11,8,40,15,364,11,11,10,10,19,9,28,17,11,8,14,22,26,371,33,10,11,8,423,36,9,7,19,36,9,431,12,13
"761",9,19,9,24,12,17,21,22,8,18,17,25,20,10,22,NA,315,17,22,22,9,11,48,26,20,16,19,71,27,23,19,21,29,15,10,15,13,27,20,71
"762",12,16,25,118,9,21,19,9,15,9,31,10,39,12,18,10,10,11,10,12,15,20,16,15,14,12,26,114,13,15,122,17,12,9,10,11,13,8,64,122
"763",118,16,14,10,14,15,34,142,14,24,15,20,10,9,47,69,23,19,62,10,139,17,20,10,8,12,26,10,146,15,145,11,9,11,10,24,8,18,13,10
"764",16,48,20,44,11,87,42,11,16,20,273,29,10,17,24,9,10,229,19,14,28,18,48,59,16,281,25,11,45,12,18,214,80,16,48,44,21,17,13,14
"765",10,21,63,11,93,22,11,22,11,15,79,12,17,10,18,12,20,11,15,10,9,99,14,11,11,26,23,9,24,107,10,12,16,9,12,13,59,26,11,16
"766",24,24,37,13,105,15,58,9,12,16,22,27,26,13,16,25,30,41,16,22,12,16,32,27,11,21,12,12,9,14,10,27,15,34,19,15,27,103,15,104
"767",32,22,15,10,11,19,11,43,10,32,43,9,12,11,32,11,20,12,11,16,10,14,16,18,32,9,8,29,23,16,18,18,11,13,16,43,19,23,15,15
"768",7,15,14,23,86,12,8,11,10,16,8,13,15,13,28,22,20,111,26,9,22,95,16,113,22,20,15,16,16,14,9,24,22,9,21,31,13,11,17,12
"769",10,16,17,13,13,21,11,13,98,17,431,24,14,16,NA,19,11,16,92,19,14,11,15,12,14,11,9,NA,10,9,17,8,14,13,12,26,57,38,NA,12
"770",25,17,11,39,17,23,15,214,10,10,59,9,16,10,58,13,164,15,145,8,11,18,13,15,12,15,40,20,18,19,171,26,10,19,10,9,11,16,10,15
"771",12,NA,19,16,15,11,12,14,11,15,13,19,12,15,117,NA,25,NA,25,25,23,10,123,NA,19,10,45,NA,21,12,11,11,27,17,12,NA,30,14,10,16
"772",10,16,11,85,14,8,323,20,339,19,10,12,17,443,9,56,13,15,27,16,18,14,8,13,20,11,10,16,458,38,24,41,22,14,394,54,84,17,12,13
"773",19,19,25,19,10,12,34,9,13,29,19,15,30,18,17,14,18,23,11,20,11,11,NA,11,10,13,20,17,17,58,10,16,14,14,9,60,30,18,83,22
"774",56,37,59,18,15,60,16,39,18,22,26,12,10,6,16,25,37,17,9,31,83,17,11,10,16,38,10,11,15,9,26,9,18,14,95,19,79,10,14,13
"775",21,14,16,331,454,65,12,33,19,27,23,15,82,21,16,22,18,8,76,21,327,15,12,26,9,32,16,21,12,22,10,331,33,15,319,19,150,17,100,13
"776",19,25,46,NA,30,25,18,12,27,35,10,13,9,13,19,23,13,16,9,12,9,14,21,38,18,28,15,13,23,16,NA,NA,12,18,10,68,NA,28,47,71
"777",38,14,16,424,422,9,66,22,12,9,10,9,10,8,11,64,10,13,22,44,8,8,12,13,81,9,40,18,9,8,16,22,10,10,9,23,19,27,15,10
"778",13,9,24,11,13,8,15,23,13,9,13,20,22,15,11,13,10,10,11,13,9,9,13,9,13,90,72,11,11,10,12,13,50,10,9,15,37,90,8,77
"779",41,14,47,12,13,34,14,10,NA,NA,26,28,11,18,11,29,13,19,19,31,8,21,22,12,12,17,12,13,23,96,21,13,81,26,18,14,11,209,33,13
"780",28,11,16,10,11,12,13,15,92,24,24,10,79,10,11,199,11,20,100,25,12,9,256,11,14,17,20,17,10,10,9,NA,15,137,10,13,18,9,11,15
"781",9,18,15,12,12,10,13,27,65,60,13,11,18,11,8,14,12,9,11,9,12,9,12,22,13,14,41,65,34,18,11,11,16,15,19,40,65,8,10,9
"782",15,12,42,17,11,18,24,13,16,36,261,NA,15,13,12,34,NA,22,NA,21,20,14,41,18,15,16,15,14,14,NA,14,17,14,26,20,12,9,14,42,17
"783",23,92,10,10,11,11,13,13,8,11,17,25,16,11,15,9,57,21,22,10,68,214,9,11,7,17,10,17,14,9,11,10,7,11,9,10,9,204,10,46
"784",26,33,13,55,12,48,9,13,13,9,17,35,20,8,101,17,11,12,13,15,12,18,10,22,100,8,37,14,20,10,9,18,21,13,11,8,18,10,9,49
"785",10,12,9,46,11,111,13,8,13,73,67,10,13,20,14,31,14,10,10,36,9,37,16,9,20,14,10,55,15,13,12,111,18,81,20,67,106,39,24,16
"786",18,29,14,23,18,26,23,11,22,313,11,20,12,88,12,17,21,10,24,21,12,19,16,420,12,18,14,299,34,29,12,48,13,18,40,9,17,23,15,19
"787",232,30,8,232,19,16,21,28,67,9,12,13,21,9,13,49,10,16,25,12,13,12,13,12,19,23,12,42,16,27,9,14,147,20,14,11,12,10,7,12
"788",14,19,29,15,81,18,404,32,393,15,12,13,10,20,14,13,411,16,20,17,12,25,23,27,25,20,10,26,17,13,15,17,418,14,12,16,17,8,15,16
"789",11,13,13,11,9,23,13,14,9,20,13,11,27,11,12,18,9,43,19,19,11,19,8,50,9,14,13,25,47,29,11,9,10,12,10,10,22,39,10,13
"790",10,29,19,11,9,9,118,61,30,12,10,13,104,14,12,8,21,39,39,18,11,49,94,9,11,15,110,15,13,19,148,11,20,11,12,12,11,11,13,18
"791",22,482,37,15,28,18,14,12,10,16,15,13,22,14,19,64,36,19,13,53,9,27,21,37,15,21,13,13,60,39,19,25,13,12,22,15,11,27,14,18
"792",20,18,16,37,17,11,22,12,36,10,11,48,12,15,15,60,55,8,19,13,9,21,17,10,16,48,10,15,10,20,13,12,28,31,16,12,20,15,49,16
"793",12,16,20,12,190,12,19,12,257,198,20,17,22,14,23,11,12,13,12,21,11,20,9,21,10,93,273,8,77,15,17,30,9,10,19,10,12,17,20,14
"794",10,14,10,394,14,15,11,19,64,40,13,17,29,9,26,149,8,51,22,63,121,11,10,11,11,10,12,21,12,126,14,12,113,63,19,338,14,119,398,21
"795",12,14,15,21,18,12,11,8,14,10,10,15,93,14,18,10,18,16,13,10,101,11,13,12,9,15,30,16,26,14,13,13,13,18,21,96,21,14,9,10
"796",19,12,17,214,29,12,210,38,13,13,34,42,14,23,17,160,9,52,10,28,27,17,32,25,12,37,77,16,38,19,34,13,22,11,19,10,45,19,27,17
"797",18,9,22,140,130,9,12,21,36,144,18,10,12,19,10,14,14,12,8,14,14,14,16,16,42,25,162,10,21,13,59,9,10,12,20,17,14,19,11,18
"798",13,35,10,18,10,63,28,34,12,22,10,23,18,31,10,14,26,16,20,19,278,14,201,15,43,17,19,12,12,307,10,23,20,9,231,20,22,15,15,9
"799",15,12,10,10,16,9,10,68,26,41,13,10,12,70,34,45,30,40,25,264,43,11,8,18,10,17,37,10,13,10,12,17,41,17,132,16,11,13,12,11
"800",71,14,17,13,20,36,15,20,15,85,20,21,16,22,27,7,7,85,15,11,19,16,16,17,20,13,22,10,24,15,16,25,10,16,18,13,213,14,12,15
"801",10,13,14,13,30,12,67,25,10,25,8,10,8,22,17,9,15,19,98,70,18,95,115,16,11,12,19,36,14,11,9,37,117,20,10,14,10,12,96,17
"802",8,24,34,27,470,19,18,23,9,265,13,21,13,19,464,10,148,22,6,14,16,9,21,103,17,11,9,31,12,17,18,10,474,13,20,14,9,87,480,32
"803",18,18,21,73,19,108,21,19,13,25,16,31,13,16,18,11,13,NA,14,7,155,14,151,10,17,8,14,21,17,13,13,33,9,15,23,27,14,7,15,13
"804",66,24,73,28,18,74,14,9,11,16,9,15,18,44,9,13,45,23,37,10,11,18,34,18,14,12,25,9,15,20,11,12,27,10,16,9,33,9,20,24
"805",10,33,13,11,15,10,24,36,41,14,92,8,8,17,37,11,11,61,10,21,53,28,10,10,13,9,21,23,14,9,12,24,15,11,11,8,13,32,15,33
"806",9,164,10,26,14,41,22,14,35,22,33,18,17,13,13,42,66,9,14,214,9,32,13,14,9,9,14,12,11,14,15,9,23,11,22,12,200,19,12,14
"807",20,18,24,10,36,10,12,14,12,17,14,13,238,93,23,19,40,221,15,46,29,17,70,16,12,10,17,14,8,24,18,15,9,18,14,11,18,66,244,7
